,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
154,210.65165191860416,1685.2132153488333,157.89640378952026,155,29000,232000,141.44521117210388,16.0,8.0,8.0,10,80,309.5641026496887
155,186.5835924213583,1492.6687393708664,158.96830940246582,156,29200,233600,142.40573072433472,16.0,8.0,8.0,10,80,311.6608545780182
156,157.83612348859535,1262.6889879087628,160.23544645309448,157,29400,235200,143.3053479194641,16.0,8.0,8.0,10,80,313.8928542137146
157,183.75071820338644,1470.0057456270915,161.3238775730133,158,29600,236800,144.30796265602112,16.0,8.0,8.0,10,80,316.0586450099945
158,205.4865941228431,1643.8927529827447,162.29717707633972,159,29800,238400,145.18387937545776,16.0,8.0,8.0,10,80,317.9747669696808
159,202.6254372628901,1621.0034981031208,163.28421998023987,160,30000,240000,146.14825558662415,16.0,8.0,8.0,10,80,320.0071611404419
160,193.86544014295268,1550.9235211436214,164.31586337089539,161,30200,241600,147.29277634620667,16.0,8.0,8.0,10,80,322.2522563934326
161,188.42471464305225,1507.397717144418,165.377295255661,162,30400,243200,148.426424741745,16.0,8.0,8.0,10,80,324.51749777793884
162,178.89205431799576,1431.136434543966,166.49528789520264,163,30600,244800,149.33492517471313,16.0,8.0,8.0,10,80,326.60766983032227
163,175.43784652894357,1403.5027722315485,167.6352927684784,164,30800,246400,150.15489554405212,16.0,8.0,8.0,10,80,328.6396164894104
164,174.2269188910766,1393.8153511286127,168.78322100639343,165,31000,248000,151.23126602172852,16.0,8.0,8.0,10,80,330.9453537464142
165,159.3092087646379,1274.4736701171032,170.03864121437073,166,31200,249600,152.04613614082336,16.0,8.0,8.0,10,80,333.0709493160248
166,185.01231010209125,1480.09848081673,171.11965036392212,167,31400,251200,152.8608639240265,16.0,8.0,8.0,10,80,335.02223110198975
167,182.85056624419505,1462.8045299535604,172.21343970298767,168,31600,252800,153.6630425453186,16.0,8.0,8.0,10,80,336.972220659256
168,195.81306016730207,1566.5044813384166,173.23482203483582,169,31800,254400,154.39361381530762,16.0,8.0,8.0,10,80,338.7784068584442
169,185.38585551868587,1483.086844149487,174.31365299224854,170,32000,256000,155.23742413520813,16.0,8.0,8.0,10,80,340.75660014152527
170,182.33575430190334,1458.6860344152267,175.4105305671692,171,32200,257600,156.09521985054016,16.0,8.0,8.0,10,80,342.7666344642639
171,177.3422200968631,1418.7377607749047,176.5382936000824,172,32400,259200,156.9233636856079,16.0,8.0,8.0,10,80,344.8008511066437
172,173.49847724135077,1387.9878179308062,177.69104146957397,173,32600,260800,157.79749035835266,16.0,8.0,8.0,10,80,346.89924597740173
173,177.46771836382732,1419.7417469106185,178.8180069923401,174,32800,262400,158.66796493530273,16.0,8.0,8.0,10,80,348.98990297317505
174,167.7005518643539,1341.6044149148313,180.01060891151428,175,33000,264000,159.5615749359131,16.0,8.0,8.0,10,80,351.1460723876953
175,173.17315358321474,1385.385228665718,181.16552233695984,176,33200,265600,160.330486536026,16.0,8.0,8.0,10,80,353.1273527145386
176,180.74775191346455,1445.9820153077164,182.27203679084778,177,33400,267200,161.16547870635986,16.0,8.0,8.0,10,80,355.13424468040466
177,165.21115578964245,1321.6892463171396,183.48260879516602,178,33600,268800,162.01869821548462,16.0,8.0,8.0,10,80,357.2669577598572
178,165.74454073536796,1325.9563258829437,184.68928503990173,179,33800,270400,162.78491353988647,16.0,8.0,8.0,10,80,359.32053446769714
179,191.68589556389455,1533.4871645111564,185.73265862464905,180,34000,272000,163.5816934108734,16.0,8.0,8.0,10,80,361.27039217948914
180,179.8806072181619,1439.0448577452953,186.84450721740723,181,34200,273600,164.42810773849487,16.0,8.0,8.0,10,80,363.29458928108215
181,175.69664072599258,1405.5731258079406,187.98283290863037,182,34400,275200,165.48338389396667,16.0,8.0,8.0,10,80,365.5534596443176
182,165.50801041748875,1324.06408333991,189.19123363494873,183,34600,276800,166.58627128601074,16.0,8.0,8.0,10,80,367.9360911846161
183,179.30862596234064,1434.4690076987251,190.30662894248962,184,34800,278400,167.46507096290588,16.0,8.0,8.0,10,80,370.00614380836487
184,193.41603106237378,1547.3282484989902,191.34066939353943,185,35000,280000,168.2808735370636,16.0,8.0,8.0,10,80,371.9194440841675
185,180.58922760429627,1444.7138208343702,192.44815516471863,186,35200,281600,169.19106674194336,16.0,8.0,8.0,10,80,374.011353969574
186,196.5740295505183,1572.5922364041464,193.46558356285095,187,35400,283200,169.96146535873413,16.0,8.0,8.0,10,80,375.8598041534424
187,176.28095988406815,1410.2476790725452,194.60013604164124,188,35600,284800,170.74266958236694,16.0,8.0,8.0,10,80,377.8321750164032
188,179.0898887942646,1432.7191103541168,195.71689367294312,189,35800,286400,171.5428066253662,16.0,8.0,8.0,10,80,379.8031783103943
189,187.2671580473389,1498.1372643787113,196.78488659858704,190,36000,288000,172.31515097618103,16.0,8.0,8.0,10,80,381.71789598464966
190,194.0326112148642,1552.2608897189136,197.81564116477966,191,36200,289600,173.11179757118225,16.0,8.0,8.0,10,80,383.62145233154297
191,184.78209056485738,1478.256724518859,198.8979971408844,192,36400,291200,173.91638684272766,16.0,8.0,8.0,10,80,385.5660021305084
192,204.8556150986303,1638.8449207890424,199.87429451942444,193,36600,292800,174.73905324935913,16.0,8.0,8.0,10,80,387.4182987213135
193,194.27661985035206,1554.2129588028165,200.90375447273254,194,36800,294400,175.5511393547058,16.0,8.0,8.0,10,80,389.3131697177887
194,191.67039103592302,1533.3631282873841,201.94721245765686,195,37000,296000,176.34369540214539,16.0,8.0,8.0,10,80,391.20301604270935
195,187.72231106384825,1501.778488510786,203.01261591911316,196,37200,297600,177.1470193862915,16.0,8.0,8.0,10,80,393.1531867980957
196,184.44783009162137,1475.582640732971,204.09693336486816,197,37400,299200,177.94542932510376,16.0,8.0,8.0,10,80,395.11819672584534
197,186.94880786429587,1495.590462914367,205.16674494743347,198,37600,300800,178.78057885169983,16.0,8.0,8.0,10,80,397.083523273468
