,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
231,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,219.2116686997415,2192.116686997415,231.39147973060608,232,46400,464000,571.717277765274,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,828.7584364414215
232,0.02,0.01,0.01,100,1000,2.04,1.02,1.02,100,1000,227.13921991401935,2271.3921991401935,232.27199697494507,233,46600,466000,574.2041249275208,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,832.259432554245
233,0.04,0.02,0.02,100,1000,2.0,1.0,1.0,100,1000,218.4078885669362,2184.078885669362,233.18771481513977,234,46800,468000,576.5622644424438,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,835.6382970809937
234,0.08,0.04,0.04,100,1000,2.1,1.05,1.05,100,1000,198.0184015351215,1980.1840153512153,234.1977219581604,235,47000,470000,578.8759047985077,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,839.0581715106964
235,0.04,0.02,0.02,100,1000,2.06,1.03,1.03,100,1000,216.15477497878032,2161.5477497878032,235.12298488616943,236,47200,472000,580.9410717487335,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,842.1448109149933
236,0.1,0.05,0.05,100,1000,1.98,0.99,0.99,100,1000,222.13769526336557,2221.3769526336555,236.02332735061646,237,47400,474000,583.5154454708099,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,845.713648557663
237,0.06,0.03,0.03,100,1000,2.02,1.01,1.01,100,1000,211.04324236338218,2110.4324236338216,236.97100043296814,238,47600,476000,585.7596457004547,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,849.0034646987915
238,0.02,0.01,0.01,100,1000,1.96,0.98,0.98,100,1000,211.86552918849867,2118.6552918849866,237.91499543190002,239,47800,478000,588.3937759399414,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,852.6869683265686
239,1.96,0.98,0.98,100,1000,2.04,1.02,1.02,100,1000,215.58786740508125,2155.8786740508126,238.8426914215088,240,48000,480000,591.0410234928131,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,856.3568801879883
240,0.04,0.02,0.02,100,1000,2.04,1.02,1.02,100,1000,230.5422737383892,2305.422737383892,239.71021127700806,241,48200,482000,593.2577254772186,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,859.6083357334137
241,1.94,0.97,0.97,100,1000,2.02,1.01,1.01,100,1000,191.27700525882432,1912.770052588243,240.75581526756287,242,48400,484000,595.3102724552155,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,862.8030278682709
242,3.84,1.92,1.92,100,1000,2.04,1.02,1.02,100,1000,215.6118055614458,2156.118055614458,241.68340826034546,243,48600,486000,597.8209929466248,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,866.3888623714447
243,0.08,0.04,0.04,100,1000,1.98,0.99,0.99,100,1000,228.2474678421049,2282.4746784210492,242.559650182724,244,48800,488000,600.377251625061,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,869.9316146373749
244,0.08,0.04,0.04,100,1000,2.02,1.01,1.01,100,1000,209.75909209001983,2097.5909209001984,243.51312494277954,245,49000,490000,603.0835855007172,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,873.6864900588989
245,0.06,0.03,0.03,100,1000,2.02,1.01,1.01,100,1000,202.45603754577738,2024.5603754577737,244.5009937286377,246,49200,492000,605.5464792251587,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,877.2437036037445
246,0.04,0.02,0.02,100,1000,1.98,0.99,0.99,100,1000,214.14172356787148,2141.417235678715,245.4349546432495,247,49400,494000,608.2794878482819,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,881.0028607845306
247,0.22,0.11,0.11,100,1000,2.06,1.03,1.03,100,1000,211.92842148770143,2119.284214877014,246.37866950035095,248,49600,496000,610.7611689567566,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,884.5402901172638
248,0.04,0.02,0.02,100,1000,2.02,1.01,1.01,100,1000,218.55367451254313,2185.5367451254315,247.293776512146,249,49800,498000,613.7758641242981,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,888.5682580471039
249,0.04,0.02,0.02,100,1000,2.0,1.0,1.0,100,1000,210.78874708892388,2107.887470889239,248.2425937652588,250,50000,500000,616.2930147647858,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,892.1344168186188
250,0.04,0.02,0.02,100,1000,2.0,1.0,1.0,100,1000,226.96609878749146,2269.6609878749146,249.1237826347351,251,50200,502000,618.68896651268,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,895.5025863647461
251,0.08,0.04,0.04,100,1000,1.98,0.99,0.99,100,1000,214.0420056333773,2140.420056333773,250.05817866325378,252,50400,504000,621.6021270751953,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,899.4570524692535
252,0.12,0.06,0.06,100,1000,2.02,1.01,1.01,100,1000,226.88365644601205,2268.836564460121,250.93968772888184,253,50600,506000,623.6601409912109,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,902.4979529380798
253,0.02,0.01,0.01,100,1000,1.96,0.98,0.98,100,1000,202.51625347943963,2025.1625347943962,251.92726278305054,254,50800,508000,626.3972308635712,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,906.355801820755
254,0.02,0.01,0.01,100,1000,2.06,1.03,1.03,100,1000,226.34535941998485,2263.4535941998483,252.81086826324463,255,51000,510000,629.1864058971405,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,910.130585193634
255,0.02,0.01,0.01,100,1000,2.06,1.03,1.03,100,1000,207.01050425663493,2070.1050425663493,253.77700281143188,256,51200,512000,631.4130983352661,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,913.4141571521759
256,0.0,0.0,0.0,100,1000,2.04,1.02,1.02,100,1000,206.17197989649384,2061.7197989649385,254.7470667362213,257,51400,514000,634.5133397579193,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,917.5764820575714
257,0.04,0.02,0.02,100,1000,2.06,1.03,1.03,100,1000,210.81830679028013,2108.183067902801,255.69575095176697,258,51600,516000,637.245822429657,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,921.3498969078064
258,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,222.00953290864868,2220.095329086487,256.59661316871643,259,51800,518000,640.336003780365,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,925.4313807487488
259,0.06,0.03,0.03,100,1000,4.0,2.0,2.0,100,1000,217.0613146006884,2170.613146006884,257.5180118083954,260,52000,520000,643.2160346508026,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,929.3457412719727
260,0.04,0.02,0.02,100,1000,3.88,1.94,1.94,100,1000,234.09718235847816,2340.9718235847818,258.3723578453064,261,52200,522000,646.148633480072,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,933.2268872261047
261,0.06,0.03,0.03,100,1000,3.82,1.91,1.91,100,1000,213.91995719870852,2139.199571987085,259.30728697776794,262,52400,524000,648.3507356643677,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,936.4516551494598
262,0.0,0.0,0.0,100,1000,3.76,1.88,1.88,100,1000,220.07737829918332,2200.7737829918333,260.21605825424194,263,52600,526000,650.5095555782318,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,939.6519227027893
263,0.0,0.0,0.0,100,1000,4.08,2.04,2.04,100,1000,225.56109229480214,2255.6109229480217,261.10273599624634,264,52800,528000,652.823564529419,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,942.9981489181519
264,0.02,0.01,0.01,100,1000,3.96,1.98,1.98,100,1000,219.64916286428144,2196.4916286428142,262.01327896118164,265,53000,530000,655.5353124141693,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,946.7133631706238
265,0.12,0.06,0.06,100,1000,2.02,1.01,1.01,100,1000,229.23953084179576,2292.3953084179575,262.88572883605957,266,53200,532000,657.3731799125671,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,949.5284140110016
266,0.06,0.03,0.03,100,1000,2.0,1.0,1.0,100,1000,169.13842638061735,1691.3842638061735,264.06819224357605,267,53400,534000,660.4600672721863,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,953.8890764713287
267,0.02,0.01,0.01,100,1000,5.96,2.98,2.98,100,1000,206.07129284641996,2060.7129284641996,265.03873014450073,268,53600,536000,662.3162987232208,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,956.8070662021637
268,0.02,0.01,0.01,100,1000,6.02,3.01,3.01,100,1000,222.86981207017712,2228.698120701771,265.936115026474,269,53800,538000,664.7095773220062,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,960.1857767105103
269,0.12,0.06,0.06,100,1000,6.0,3.0,3.0,100,1000,210.47057890769975,2104.7057890769975,266.88636660575867,270,54000,540000,666.6291687488556,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,963.1486303806305
270,0.04,0.02,0.02,100,1000,3.94,1.97,1.97,100,1000,228.84454430281676,2288.4454430281676,267.7603223323822,271,54200,542000,668.4805054664612,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,966.0466833114624
271,0.02,0.01,0.01,100,1000,5.98,2.99,2.99,100,1000,215.266105615939,2152.6610561593902,268.689404964447,272,54400,544000,671.0060527324677,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,969.6394386291504
272,0.12,0.06,0.06,100,1000,4.1,2.05,2.05,100,1000,228.26641124160525,2282.6641124160524,269.56557416915894,273,54600,546000,672.6884989738464,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,972.2897324562073
273,0.08,0.04,0.04,100,1000,5.96,2.98,2.98,100,1000,232.9685479151965,2329.685479151965,270.42405915260315,274,54800,548000,674.9206850528717,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,975.4721994400024
274,0.16,0.08,0.08,100,1000,0.58,0.29,0.29,100,1000,210.9292030280278,2109.292030280278,271.3722445964813,275,55000,550000,677.2519752979279,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,978.8568153381348
275,0.08,0.04,0.04,100,1000,5.92,2.96,2.96,100,1000,208.85118265734656,2088.5118265734654,272.32986426353455,276,55200,552000,679.3353543281555,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,982.0677320957184
276,0.06,0.03,0.03,100,1000,0.08,0.04,0.04,100,1000,214.7245080482578,2147.245080482578,273.26129031181335,277,55400,554000,680.9841129779816,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,984.7361204624176
277,0.12,0.06,0.06,100,1000,0.12,0.06,0.06,100,1000,225.09764123464137,2250.976412346414,274.14979362487793,278,55600,556000,682.9875814914703,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,987.7207391262054
278,0.08,0.04,0.04,100,1000,0.04,0.02,0.02,100,1000,228.79167856498995,2287.9167856498993,275.02395129203796,279,55800,558000,684.7076044082642,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,990.409670829773
279,0.0,0.0,0.0,100,1000,4.04,2.02,2.02,100,1000,221.30388878834614,2213.0388878834615,275.92768597602844,280,56000,560000,686.6882622241974,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,993.3948729038239
280,0.12,0.06,0.06,100,1000,4.04,2.02,2.02,100,1000,225.43579616899794,2254.3579616899797,276.81485652923584,281,56200,562000,689.1276483535767,0.0,0.0,0.0,10,100,4.0,2.0,2.0,10,100,996.8626022338867
281,0.02,0.01,0.01,100,1000,3.94,1.97,1.97,100,1000,209.8038421232971,2098.038421232971,277.7681279182434,282,56400,564000,691.33536195755,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,1000.1357808113098
282,0.06,0.03,0.03,100,1000,5.98,2.99,2.99,100,1000,208.16711322075554,2081.6711322075553,278.7288944721222,283,56600,566000,693.6874673366547,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,1003.5377526283264
283,0.04,0.02,0.02,100,1000,5.98,2.99,2.99,100,1000,225.84146636624857,2258.4146636624855,279.6144714355469,284,56800,568000,696.1859886646271,0.0,0.0,0.0,10,100,6.0,3.0,3.0,10,100,1007.0118317604065
284,0.04,0.02,0.02,100,1000,6.0,3.0,3.0,100,1000,213.77668988699045,2137.7668988699047,280.5500271320343,285,57000,570000,698.7909479141235,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1010.6780452728271
285,0.06,0.03,0.03,100,1000,9.92,4.96,4.96,100,1000,200.08085657403302,2000.80856574033,281.5496230125427,286,57200,572000,700.1684577465057,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1013.1610715389252
286,0.08,0.04,0.04,100,1000,9.9,4.95,4.95,100,1000,198.81115375818987,1988.1115375818988,282.55560278892517,287,57400,574000,702.9985182285309,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1017.1054694652557
287,0.06,0.03,0.03,100,1000,9.96,4.98,4.98,100,1000,203.38075388469574,2033.8075388469574,283.53898000717163,288,57600,576000,705.1016578674316,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1020.31933426857
288,0.02,0.01,0.01,100,1000,9.92,4.96,4.96,100,1000,193.16497022486152,1931.6497022486153,284.57436442375183,289,57800,578000,707.5525040626526,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,1023.8957161903381
289,1.88,0.94,0.94,100,1000,9.82,4.91,4.91,100,1000,227.9643751312915,2279.643751312915,285.4516944885254,290,58000,580000,709.8460552692413,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1027.1568303108215
290,0.06,0.03,0.03,100,1000,9.9,4.95,4.95,100,1000,197.1342406146533,1971.342406146533,286.46623158454895,291,58200,582000,712.4264340400696,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1030.8396310806274
291,0.08,0.04,0.04,100,1000,9.86,4.93,4.93,100,1000,209.8482437865607,2098.4824378656067,287.4193012714386,292,58400,584000,714.698367357254,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1034.158703327179
292,0.06,0.03,0.03,100,1000,9.88,4.94,4.94,100,1000,223.15071397466514,2231.5071397466513,288.3155565261841,293,58600,586000,716.3112361431122,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,1036.7799818515778
293,1.82,0.91,0.91,100,1000,9.98,4.99,4.99,100,1000,203.74110336707076,2037.4110336707074,289.297194480896,294,58800,588000,718.711873292923,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1040.2589349746704
294,0.02,0.01,0.01,100,1000,9.94,4.97,4.97,100,1000,212.22985853633236,2122.2985853633236,290.2395689487457,295,59000,590000,721.2109472751617,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,1043.7902133464813
295,2.0,1.0,1.0,100,1000,9.94,4.97,4.97,100,1000,222.04220613700505,2220.4220613700504,291.1402986049652,296,59200,592000,723.7379169464111,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,1047.30810880661
296,1.94,0.97,0.97,100,1000,9.84,4.92,4.92,100,1000,215.48502708523424,2154.8502708523424,292.06843733787537,297,59400,594000,726.5429644584656,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,1051.1666312217712
297,2.08,1.04,1.04,100,1000,9.88,4.94,4.94,100,1000,220.4914436963547,2204.9144369635474,292.97550201416016,298,59600,596000,730.3052289485931,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,1055.9647521972656
298,0.04,0.02,0.02,100,1000,9.86,4.93,4.93,100,1000,223.5816203002088,2235.816203002088,293.87002992630005,299,59800,598000,732.8773601055145,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,1059.631707906723
299,2.08,1.04,1.04,100,1000,2.22,1.11,1.11,100,1000,195.28327757873737,1952.8327757873735,294.8941831588745,300,60000,600000,735.559711933136,4.0,2.0,2.0,10,100,10.0,5.0,5.0,10,100,1063.4485507011414
