,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
169,193.68549768346955,1549.4839814677564,181.3213014602661,170,32000,256000,155.69838118553162,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,348.7443356513977
170,170.56193930403248,1364.4955144322598,182.49389600753784,171,32200,257600,156.5333127975464,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,350.8173816204071
171,162.98645394732623,1303.8916315786098,183.7209918498993,172,32400,259200,157.32055592536926,13.8,6.9,6.9,10,80,352.88737440109253
172,172.5693107273224,1380.5544858185792,184.87994647026062,173,32600,260800,158.14059925079346,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,354.9352693557739
173,175.4540286453747,1403.6322291629976,186.019846200943,174,32800,262400,159.03693842887878,13.8,6.9,6.9,10,80,357.0501124858856
174,170.0788027385001,1360.6304219080007,187.19577169418335,175,33000,264000,159.85852646827698,13.8,6.9,6.9,10,80,359.12963604927063
175,163.3369095578657,1306.6952764629257,188.42023468017578,176,33200,265600,160.93310689926147,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,361.48920369148254
176,189.4702130052794,1515.7617040422351,189.4758095741272,177,33400,267200,161.7527813911438,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,363.4333543777466
177,176.37080093199788,1410.966407455983,190.60978412628174,178,33600,268800,162.53565049171448,3.8,1.9,1.9,10,80,365.4472301006317
178,151.47488611766838,1211.799088941347,191.93013501167297,179,33800,270400,163.41851615905762,13.8,6.9,6.9,10,80,367.73475885391235
179,157.22335343527246,1257.7868274821797,193.20221066474915,180,34000,272000,164.59752321243286,15.8,7.9,7.9,10,80,370.3027274608612
